Sample;Distance in [km];Carrier;Country pair;Lead time;Equipment;Volume yearly [m3];Customer;Domestic;Origin region;Destination region;Holiday;Driver stress level;Loading meter;Driver exp in years;Inflation rate;Pick up time;Carrier Hub Loc;Price
3337;779,587;Carrier5;NL-DE;25,98623333;Standard;6080;Customer1;no;Origin_north;Dest_east;0;23;1;37;-1;16pm;NL;984,5404454
3338;282,139;Carrier6;DE-FR;9,404633333;Standard;4560;Customer1;no;Origin_west;Dest_south;1;11;14;19;3;14pm;TR;708,7619202
3339;922,087;Carrier7;DE-FR;30,73623333;Standard;640;Customer1;no;Origin_south;Dest_east;1;40;3;5;1;15pm;GB;1050,161827
3340;1249,646;Carrier1;PL-DE;41,65486667;Standard;3840;Customer1;no;Origin_south;Dest_south;0;40;1;22;4;16pm;DE;1201,246926
3341;356,04;Carrier2;DE-DE;11,868;Standard;7920;Customer1;yes;Origin_west;Dest_north;0;16;9;3;2;14pm;FR;743,0853526
3342;1069,057;Carrier3;DE-HU;35,63523333;Standard;2240;Customer1;no;Origin_north;Dest_west;0;35;14;34;-1;16pm;PL;1091,910791
3343;753,18;Carrier4;DE-HU;25,106;Mega;5360;Customer2;no;Origin_east;Dest_north;0;18;4;16;0;14pm;HU;967,8701009
3344;194,444;Carrier5;DE-DE;6,481466667;Standard;6160;Customer1;yes;Origin_west;Dest_south;0;29;9;9;0;14pm;NL;652,3095571
3345;1227,717;Carrier6;FR-DE;40,9239;Standard;7760;Customer1;no;Origin_east;Dest_west;1;29;7;16;-1;15pm;TR;1255,384641
3346;796,412;Carrier7;DE-FR;26,54706667;Standard;3600;Customer1;no;Origin_south;Dest_east;1;27;13;38;4;15pm;GB;999,0642693
3347;301,057;Carrier1;DE-DE;10,03523333;Mega;7040;Customer5;yes;Origin_north;Dest_west;1;37;7;35;4;14pm;DE;675,9749135
3348;887,159;Carrier2;PL-DE;29,57196667;Standard;6720;Customer1;no;Origin_south;Dest_west;0;13;9;4;1;16pm;FR;1019,304602
3349;1041,351;Carrier3;DE-HU;34,7117;Standard;3840;Customer1;no;Origin_west;Dest_north;0;23;3;5;3;16pm;PL;1087,177503
3350;221,665;Carrier4;DE-FR;7,388833333;Standard;6400;Customer1;no;Origin_north;Dest_east;0;35;13;7;2;14pm;HU;678,2107765
3351;537,439;Carrier5;PL-DE;17,91463333;Mega;880;Customer2;no;Origin_west;Dest_east;1;13;11;9;4;16pm;NL;823,103254
3352;1056,848;Carrier6;FR-DE;35,22826667;Standard;1120;Customer1;no;Origin_north;Dest_south;1;21;0;7;3;15pm;TR;1112,501128
3353;3400,07889;Carrier7;TR-DE;113,335963;Standard;4960;Customer1;no;Origin_west;Dest_south;0;12;2;13;2;14pm;GB;2462,910475
3354;1458,804;Carrier1;DE-GB;48,6268;Standard;5760;Customer1;no;Origin_east;Dest_west;1;22;10;2;1;15pm;DE;1359,835317
3355;291,357;Carrier2;DE-DE;9,7119;Mega;5040;Customer4;yes;Origin_east;Dest_west;1;20;7;7;-1;14pm;FR;633,6052006
3356;2179,15399;Carrier3;TR-DE;72,63846633;Standard;5920;Customer1;no;Origin_south;Dest_west;1;37;9;26;2;14pm;PL;1757,456839
3357;484,638;Carrier4;DE-CZ;16,1546;Standard;6960;Customer1;no;Origin_west;Dest_south;1;32;13;38;3;16pm;HU;809,6426297
3358;696,018;Carrier5;FR-DE;23,2006;Standard;3920;Customer1;no;Origin_south;Dest_west;1;13;9;19;1;14pm;NL;922,1184117
3359;2980,459;Carrier6;TR-DE;99,34863333;Standard;3280;Customer1;no;Origin_south;Dest_south;0;17;4;3;3;16pm;TR;2208,265093
3360;3518,44454;Carrier7;TR-DE;117,2814847;Standard;3280;Customer1;no;Origin_south;Dest_east;0;14;12;6;1;16pm;GB;2518,690384
3361;506,083;Carrier1;DE-CZ;16,86943333;Standard;7280;Customer1;no;Origin_south;Dest_north;0;32;10;9;3;16pm;DE;810,7900986
3362;175,678;Carrier2;DE-DE;5,855933333;Standard;480;Customer1;yes;Origin_north;Dest_south;1;20;0;11;0;16pm;FR;589,279238
3363;1248,354;Carrier3;DE-GB;41,6118;Standard;6720;Customer1;no;Origin_east;Dest_south;1;14;3;5;2;14pm;PL;1255,544471
3364;1051,069;Carrier4;DE-HU;35,03563333;Mega;4240;Customer2;no;Origin_north;Dest_north;0;31;9;32;0;14pm;HU;1129,592348
3365;1166,284;Carrier5;PL-DE;38,87613333;Standard;6320;Customer1;no;Origin_east;Dest_south;0;22;9;5;-1;15pm;NL;1188,505973
3366;2290,27;Carrier6;TR-DE;76,34233333;Standard;7920;Customer1;no;Origin_east;Dest_south;1;30;1;33;-1;15pm;TR;1847,637254
3367;675,341;Carrier7;FR-DE;22,51136667;Standard;3520;Customer1;no;Origin_west;Dest_south;0;38;5;34;2;16pm;GB;916,4198484
3368;754,607;Carrier1;FR-DE;25,15356667;Standard;800;Customer1;no;Origin_north;Dest_west;1;14;6;9;-1;14pm;DE;916,3673128
3369;915,505;Carrier2;DE-FR;30,51683333;Standard;7600;Customer1;no;Origin_east;Dest_north;1;38;9;20;0;15pm;FR;1072,291952
3370;467,945;Carrier3;DE-DE;15,59816667;Standard;5360;Customer1;yes;Origin_south;Dest_west;1;25;10;12;-1;15pm;PL;793,5134196
3371;865,987;Carrier4;DE-PL;28,86623333;Standard;7600;Customer1;no;Origin_west;Dest_north;0;21;3;24;3;16pm;HU;1026,526066
3372;668,128;Carrier5;PL-DE;22,27093333;Mega;7520;Customer5;no;Origin_south;Dest_north;0;22;3;15;0;14pm;NL;888,1069164
3373;952,383;Carrier6;DE-FR;31,7461;Standard;5120;Customer1;no;Origin_north;Dest_south;1;10;7;5;4;16pm;TR;1093,829501
3374;244,08;Carrier7;DE-DE;8,136;Mega;7840;Customer4;yes;Origin_west;Dest_south;0;21;4;16;3;16pm;GB;647,9952452
3375;1020,866;Carrier1;DE-PL;34,02886667;Mega;5360;Customer5;no;Origin_north;Dest_south;1;19;12;35;3;15pm;DE;1060,648479
3376;503,384;Carrier2;DE-DE;16,77946667;Mega;640;Customer5;yes;Origin_north;Dest_north;0;20;3;15;-1;15pm;FR;751,4429711
3377;408,30257;Carrier3;CZ-DE;13,61008567;Standard;5680;Customer1;no;Origin_south;Dest_south;0;14;10;36;0;16pm;PL;748,5624712
3378;1120,024;Carrier4;DE-FR;37,33413333;Standard;5040;Customer1;no;Origin_south;Dest_east;1;26;9;15;0;14pm;HU;1179,840079
3379;762,439;Carrier5;CZ-DE;25,41463333;Standard;2480;Customer1;no;Origin_west;Dest_east;1;25;9;4;4;15pm;NL;936,8096762
3380;1120,488;Carrier6;DE-GB;37,3496;Standard;2800;Customer1;no;Origin_north;Dest_east;1;27;7;8;1;16pm;TR;1169,070048
3381;1126,524;Carrier7;DE-FR;37,5508;Standard;2640;Customer1;no;Origin_east;Dest_west;1;32;14;39;4;15pm;GB;1180,224593
3382;3040,629;Carrier1;TR-DE;101,3543;Standard;3600;Customer1;no;Origin_west;Dest_north;0;29;3;35;-1;14pm;DE;2222,681851
3383;799,192;Carrier2;FR-DE;26,63973333;Standard;5280;Customer1;no;Origin_east;Dest_west;0;22;12;24;1;14pm;FR;976,969735
3384;1061,649;Carrier3;DE-FR;35,3883;Standard;3200;Customer1;no;Origin_south;Dest_east;0;34;3;2;3;15pm;PL;1129,561789
3385;580,63252;Carrier4;CZ-DE;19,35441733;Standard;2720;Customer1;no;Origin_east;Dest_east;0;16;12;11;-1;15pm;HU;830,6148517
3386;1088,211;Carrier5;FR-DE;36,2737;Standard;2000;Customer1;no;Origin_south;Dest_south;1;38;2;34;3;14pm;NL;1132,009081
3387;1096,524;Carrier6;DE-FR;36,5508;Standard;4400;Customer1;no;Origin_east;Dest_west;1;28;3;31;0;14pm;TR;1170,86705
3388;683,099;Carrier7;FR-DE;22,76996667;Standard;2960;Customer1;no;Origin_north;Dest_east;1;27;6;38;3;16pm;GB;916,9709513
3389;784,753;Carrier1;DE-PL;26,15843333;Standard;2160;Customer1;no;Origin_south;Dest_east;0;25;7;2;1;14pm;DE;929,6564648
3390;1103,437;Carrier2;GB-DE;36,78123333;Standard;6000;Customer1;no;Origin_south;Dest_east;1;30;1;23;0;16pm;FR;1146,180507
3391;902,369;Carrier3;DE-HU;30,07896667;Standard;2080;Customer1;no;Origin_west;Dest_east;0;25;8;24;4;15pm;PL;995,9996405
3392;950,48;Carrier4;PL-DE;31,68266667;Standard;2960;Customer1;no;Origin_west;Dest_south;1;11;9;9;-1;16pm;HU;1038,217689
3393;459,99;Carrier5;DE-FR;15,333;Standard;3920;Customer1;no;Origin_north;Dest_west;1;28;4;9;3;16pm;NL;801,0961957
3394;666,726;Carrier6;DE-CZ;22,2242;Mega;3760;Customer5;no;Origin_north;Dest_north;1;25;14;28;0;14pm;TR;874,6275115
3395;1130,251;Carrier7;DE-GB;37,67503333;Standard;1280;Customer1;no;Origin_east;Dest_east;1;20;12;32;2;14pm;GB;1168,572314
3396;718,821;Carrier1;FR-DE;23,9607;Standard;1600;Customer1;no;Origin_west;Dest_north;0;21;14;26;-1;15pm;DE;901,5119072
3397;268,825;Carrier2;DE-FR;8,960833333;Standard;2160;Customer1;no;Origin_north;Dest_north;1;34;7;7;4;16pm;FR;667,0215575
3398;891,171;Carrier3;PL-DE;29,7057;Standard;3280;Customer1;no;Origin_north;Dest_south;0;14;3;22;3;15pm;PL;1002,336389
3399;994,216;Carrier4;DE-PL;33,14053333;Mega;4720;Customer5;no;Origin_east;Dest_north;0;33;8;25;-1;16pm;HU;1054,323345
3400;1220,147;Carrier5;PL-DE;40,67156667;Standard;6320;Customer1;no;Origin_north;Dest_east;1;28;2;7;2;15pm;NL;1219,153877
3401;460,037;Carrier6;DE-DE;15,33456667;Standard;4480;Customer1;yes;Origin_north;Dest_west;0;27;1;11;0;14pm;TR;796,1773129
3402;598,807;Carrier7;DE-CZ;19,96023333;Standard;7360;Customer1;no;Origin_south;Dest_south;0;39;4;21;0;15pm;GB;890,5057613
3403;145,429;Carrier1;DE-DE;4,847633333;Mega;2240;Customer5;yes;Origin_north;Dest_east;0;34;11;12;-1;16pm;DE;554,4413944
3404;2913,143;Carrier2;TR-DE;97,10476667;Standard;4960;Customer1;no;Origin_east;Dest_north;1;12;3;36;3;16pm;FR;2163,906734
3405;376,474;Carrier3;DE-DE;12,54913333;Standard;1760;Customer1;yes;Origin_north;Dest_south;0;25;8;29;2;15pm;PL;716,707395
3406;1249,924;Carrier4;FR-DE;41,66413333;Standard;3120;Customer1;no;Origin_south;Dest_north;0;12;2;9;4;14pm;HU;1227,279475
3407;1185,901;Carrier5;DE-GB;39,53003333;Standard;4480;Customer1;no;Origin_west;Dest_south;1;36;1;7;-1;14pm;NL;1213,434696
3408;1479,725;Carrier6;DE-GB;49,32416667;Standard;6480;Customer1;no;Origin_east;Dest_south;0;14;0;21;4;14pm;TR;1398,742909
3409;1148,449;Carrier7;DE-FR;38,28163333;Standard;6160;Customer1;no;Origin_east;Dest_east;0;39;2;9;4;15pm;GB;1216,900815
3410;396,349;Carrier1;DE-DE;13,21163333;Standard;6880;Customer1;yes;Origin_north;Dest_west;1;40;8;2;0;14pm;DE;754,4094507
3411;905,323;Carrier2;FR-DE;30,17743333;Standard;6800;Customer1;no;Origin_east;Dest_north;0;17;9;16;-1;16pm;FR;1047,793178
3412;2589,436;Carrier3;TR-DE;86,31453333;Standard;4640;Customer1;no;Origin_east;Dest_north;0;28;13;24;4;15pm;PL;1982,020079
3413;354,268;Carrier4;DE-CZ;11,80893333;Standard;6400;Customer1;no;Origin_south;Dest_south;1;28;5;2;3;16pm;HU;731,5959623
3414;372,314;Carrier5;DE-DE;12,41046667;Mega;7920;Customer4;yes;Origin_west;Dest_north;0;26;10;36;3;15pm;NL;712,6857424
3415;800,737;Carrier6;DE-FR;26,69123333;Standard;6160;Customer1;no;Origin_west;Dest_north;0;26;1;9;4;16pm;TR;1014,735006
3416;1124,709;Carrier7;PL-DE;37,4903;Standard;5600;Customer1;no;Origin_south;Dest_south;1;19;0;38;4;14pm;GB;1168,714546
3417;1308,285;Carrier1;DE-GB;43,6095;Standard;4320;Customer1;no;Origin_north;Dest_west;1;10;12;30;4;14pm;DE;1264,325364
3418;1923,108;Carrier2;DE-GB;64,1036;Standard;6880;Customer1;no;Origin_south;Dest_north;1;39;3;33;-1;14pm;FR;1636,034913
3419;727,441;Carrier3;NL-DE;24,24803333;Standard;6720;Customer1;no;Origin_north;Dest_south;0;31;14;25;2;16pm;PL;950,4985378
3420;2652,234;Carrier4;TR-DE;88,4078;Mega;6560;Customer3;no;Origin_north;Dest_east;1;23;2;4;2;15pm;HU;2092,60228
3421;1149,94;Carrier5;GB-DE;38,33133333;Standard;4640;Customer1;no;Origin_north;Dest_south;1;39;1;2;-1;14pm;NL;1176,456398
3422;683,099;Carrier6;DE-FR;22,76996667;Standard;5360;Customer1;no;Origin_east;Dest_south;1;28;4;37;-1;14pm;TR;942,3155711
3423;461,824;Carrier7;DE-DE;15,39413333;Standard;6560;Customer1;yes;Origin_south;Dest_south;1;35;10;17;-1;16pm;GB;815,8952484
3424;377,794;Carrier1;DE-DE;12,59313333;Mega;720;Customer2;yes;Origin_east;Dest_east;0;22;8;39;1;16pm;DE;731,2169393
3425;820,189;Carrier2;NL-DE;27,33963333;Standard;1360;Customer1;no;Origin_north;Dest_south;1;18;4;4;2;14pm;FR;961,9255
3426;782,645;Carrier3;DE-HU;26,08816667;Standard;5920;Customer2;no;Origin_north;Dest_south;0;29;6;22;0;16pm;PL;981,8591975
3427;460,204;Carrier4;DE-DE;15,34013333;Mega;3760;Customer2;yes;Origin_west;Dest_east;1;26;3;31;2;16pm;HU;812,2254901
3428;1234,217;Carrier5;GB-DE;41,14056667;Standard;6320;Customer1;no;Origin_west;Dest_west;1;11;8;39;0;15pm;NL;1235,967191
3429;922,194;Carrier6;PL-DE;30,7398;Standard;960;Customer1;no;Origin_south;Dest_south;1;35;11;31;2;16pm;TR;1017,195734
3430;189,377;Carrier7;DE-DE;6,312566667;Mega;2800;Customer2;yes;Origin_east;Dest_south;1;38;8;10;0;14pm;GB;664,7969903
3431;1327,129;Carrier1;DE-GB;44,23763333;Standard;4400;Customer1;no;Origin_west;Dest_east;1;25;13;5;1;15pm;DE;1275,584597
3432;554,933;Carrier2;DE-FR;18,49776667;Standard;6320;Customer1;no;Origin_north;Dest_east;0;38;11;36;2;16pm;FR;858,4285548
3433;838,926;Carrier3;PL-DE;27,9642;Mega;7120;Customer4;no;Origin_east;Dest_south;0;32;4;4;2;14pm;PL;946,129256
3434;1458,804;Carrier4;GB-DE;48,6268;Standard;2240;Customer1;no;Origin_north;Dest_east;1;21;1;4;4;15pm;HU;1331,218037
3435;817,2723;Carrier5;DE-PL;27,24241;Mega;5040;Customer3;no;Origin_north;Dest_west;1;35;12;19;3;15pm;NL;1042,8486
3436;462,919;Carrier6;DE-CZ;15,43063333;Mega;5360;Customer2;no;Origin_north;Dest_west;0;14;0;14;1;15pm;TR;824,7774615
3437;1256,977;Carrier7;DE-GB;41,89923333;Standard;7040;Customer1;no;Origin_north;Dest_west;1;20;3;24;1;16pm;GB;1280,277064
3438;1360,584;Carrier1;DE-FR;45,3528;Standard;4640;Customer1;no;Origin_north;Dest_east;0;16;0;13;1;16pm;DE;1300,681561
3439;1029,167;Carrier2;PL-DE;34,30556667;Standard;6240;Customer1;no;Origin_north;Dest_south;1;13;11;22;2;15pm;FR;1096,751322
3440;791,77;Carrier3;PL-DE;26,39233333;Standard;4720;Customer2;no;Origin_south;Dest_north;1;14;7;32;-1;16pm;PL;983,2225758
3441;1084,303;Carrier4;GB-DE;36,14343333;Mega;1600;Customer4;no;Origin_north;Dest_east;0;36;14;29;1;16pm;HU;1060,949549
3442;545,871;Carrier5;CZ-DE;18,1957;Standard;7040;Customer1;no;Origin_west;Dest_east;0;26;7;9;1;15pm;NL;844,9914144
3443;323,569;Carrier6;CZ-DE;10,78563333;Standard;4320;Customer1;no;Origin_north;Dest_south;1;27;9;21;-1;16pm;TR;704,2445664
3444;665,529;Carrier7;DE-CZ;22,1843;Standard;4320;Customer3;no;Origin_west;Dest_west;1;30;7;9;4;14pm;GB;962,6096208
3445;2479,21;Carrier1;TR-DE;82,64033333;Standard;6400;Customer1;no;Origin_west;Dest_east;0;23;7;34;1;15pm;DE;1922,619752
3446;905,063;Carrier2;FR-DE;30,16876667;Standard;6080;Customer1;no;Origin_west;Dest_north;1;24;6;28;4;14pm;FR;1042,68524
3447;1438,263;Carrier3;GB-DE;47,9421;Standard;1280;Customer1;no;Origin_east;Dest_east;1;29;10;30;-1;14pm;PL;1308,537189
3448;778,824;Carrier4;NL-DE;25,9608;Standard;2640;Customer1;no;Origin_south;Dest_east;0;20;2;36;3;14pm;HU;956,0042522
3449;468,656;Carrier5;DE-FR;15,62186667;Standard;2240;Customer1;no;Origin_north;Dest_east;1;40;5;34;1;14pm;NL;794,4849385
3450;2386,85746;Carrier6;TR-DE;79,56191533;Standard;720;Customer1;no;Origin_south;Dest_west;0;25;0;20;1;15pm;TR;1853,038852
3451;378,602;Carrier7;CZ-DE;12,62006667;Standard;6960;Customer1;no;Origin_east;Dest_west;0;34;8;10;2;15pm;GB;758,0967659
3452;689,699;Carrier1;DE-CZ;22,98996667;Standard;7120;Customer3;no;Origin_north;Dest_south;1;24;7;14;1;15pm;DE;969,1853625
3453;1009,437;Carrier2;FR-DE;33,6479;Standard;2080;Customer1;no;Origin_north;Dest_east;1;22;2;3;0;14pm;FR;1074,529156
3454;511,087;Carrier3;DE-DE;17,03623333;Standard;6800;Customer1;yes;Origin_south;Dest_south;1;37;13;36;0;15pm;PL;827,9525049
3455;773,629;Carrier4;DE-CZ;25,78763333;Standard;4000;Customer1;no;Origin_west;Dest_north;1;11;7;6;0;14pm;HU;953,6262868
3456;1661,972;Carrier5;GB-DE;55,39906667;Standard;6800;Customer1;no;Origin_east;Dest_north;1;36;9;28;0;15pm;NL;1482,566552
3457;2277,754;Carrier6;TR-DE;75,92513333;Standard;4160;Customer1;no;Origin_east;Dest_east;1;12;5;31;4;15pm;TR;1814,655518
3458;801,836;Carrier7;FR-DE;26,72786667;Standard;6400;Customer1;no;Origin_south;Dest_west;1;21;9;11;0;14pm;GB;1008,237224
3459;934,722;Carrier1;PL-DE;31,1574;Mega;7280;Customer4;no;Origin_west;Dest_north;1;19;0;10;-1;16pm;DE;992,9317246
3460;1441,382;Carrier2;DE-PL;48,04606667;Standard;6720;Customer1;no;Origin_north;Dest_south;0;31;12;31;3;15pm;FR;1338,909386
3461;742,545;Carrier3;PL-DE;24,7515;Standard;3840;Customer1;no;Origin_east;Dest_east;1;10;2;13;3;14pm;PL;921,6283277
3462;478,086;Carrier4;DE-DE;15,9362;Mega;3200;Customer5;yes;Origin_south;Dest_south;1;21;14;19;2;15pm;HU;763,4751956
3463;507,517;Carrier5;DE-CZ;16,91723333;Standard;2320;Customer1;no;Origin_south;Dest_north;1;30;2;17;0;16pm;NL;795,0870897
3464;287,739;Carrier6;DE-FR;9,5913;Standard;7440;Customer1;no;Origin_north;Dest_north;0;22;1;27;-1;14pm;TR;731,7565116
3465;942,905;Carrier7;PL-DE;31,43016667;Standard;5680;Customer1;no;Origin_south;Dest_east;1;29;4;37;3;16pm;GB;1065,855265
3466;857,621;Carrier1;FR-DE;28,58736667;Standard;6880;Customer1;no;Origin_south;Dest_north;1;24;9;33;3;16pm;DE;1016,799378
3467;1295,638;Carrier2;PL-DE;43,18793333;Standard;1680;Customer1;no;Origin_south;Dest_west;1;10;1;21;1;16pm;FR;1216,944423
3468;1284,343;Carrier3;DE-GB;42,81143333;Standard;4480;Customer1;no;Origin_north;Dest_east;0;20;4;16;2;15pm;PL;1260,602422
3469;847,445;Carrier4;DE-CZ;28,24816667;Standard;560;Customer1;no;Origin_north;Dest_west;0;29;10;28;2;16pm;HU;971,9375652
3470;1430,346;Carrier5;DE-GB;47,6782;Standard;6080;Customer1;no;Origin_east;Dest_north;1;29;6;32;0;15pm;NL;1363,516551
3471;1660,126;Carrier6;GB-DE;55,33753333;Standard;7040;Customer1;no;Origin_west;Dest_west;0;22;3;15;0;15pm;TR;1487,555756
3472;995,903;Carrier7;DE-HU;33,19676667;Standard;4560;Customer3;no;Origin_west;Dest_east;0;38;3;7;4;15pm;GB;1138,985096
3473;915,326;Carrier1;DE-FR;30,51086667;Standard;4720;Customer1;no;Origin_east;Dest_east;1;18;1;2;4;15pm;DE;1047,97308
3474;1743,78828;Carrier2;GB-DE;58,126276;Standard;3040;Customer1;no;Origin_south;Dest_north;1;33;8;13;0;16pm;FR;1490,012768
3475;1085,38;Carrier3;DE-FR;36,17933333;Standard;1200;Customer1;no;Origin_west;Dest_west;1;25;0;5;1;16pm;PL;1129,275548
3476;397,986;Carrier4;DE-DE;13,2662;Standard;560;Customer1;yes;Origin_east;Dest_east;1;17;12;14;2;15pm;HU;725,0912073
3477;1004,335;Carrier5;PL-DE;33,47783333;Standard;480;Customer1;no;Origin_east;Dest_east;1;15;3;30;2;16pm;NL;1056,21463
3478;104,992;Carrier6;DE-DE;3,499733333;Standard;6960;Customer1;yes;Origin_west;Dest_north;1;27;3;15;2;15pm;TR;611,2881383
3479;2245,793;Carrier7;GB-DE;74,85976667;Standard;3440;Customer1;no;Origin_south;Dest_east;1;40;3;32;-1;16pm;GB;1800,315205
3480;97,555;Carrier1;DE-DE;3,251833333;Mega;1520;Customer4;yes;Origin_north;Dest_south;0;22;0;30;1;14pm;DE;494,7661736
3481;540,8;Carrier2;DE-DE;18,02666667;Standard;4560;Customer1;yes;Origin_north;Dest_west;1;14;11;16;1;15pm;FR;825,0398266
3482;915,505;Carrier3;FR-DE;30,51683333;Standard;4320;Customer1;no;Origin_north;Dest_north;1;29;8;25;2;14pm;PL;1040,916659
3483;800,737;Carrier4;FR-DE;26,69123333;Standard;2880;Customer1;no;Origin_south;Dest_east;1;39;10;30;4;14pm;HU;970,154558
3484;1308,285;Carrier5;GB-DE;43,6095;Standard;7680;Customer1;no;Origin_south;Dest_north;0;32;13;20;4;15pm;NL;1287,468223
3485;1576,399;Carrier6;DE-GB;52,54663333;Standard;720;Customer1;no;Origin_east;Dest_west;0;13;10;22;1;14pm;TR;1414,077817
3486;1202,957;Carrier7;DE-PL;40,09856667;Standard;5600;Customer1;no;Origin_west;Dest_east;0;14;12;33;2;15pm;GB;1217,645447
3487;178,489;Carrier1;DE-DE;5,949633333;Standard;4080;Customer1;yes;Origin_south;Dest_south;1;14;4;29;2;14pm;DE;611,2554303
3488;409,885;Carrier2;DE-DE;13,66283333;Mega;7280;Customer5;yes;Origin_east;Dest_north;1;36;8;38;4;15pm;FR;743,9631408
3489;281,702;Carrier3;DE-FR;9,390066667;Standard;7840;Customer1;no;Origin_south;Dest_east;1;16;14;29;-1;16pm;PL;717,8376877
3490;949,73606;Carrier4;DE-HU;31,65786867;Standard;1680;Customer1;no;Origin_west;Dest_south;1;37;10;35;3;15pm;HU;1024,60068
3491;784,26959;Carrier5;NL-DE;26,14231967;Standard;2880;Customer1;no;Origin_south;Dest_west;1;15;1;4;2;15pm;NL;965,1832396
3492;892,894;Carrier6;DE-HU;29,76313333;Standard;3520;Customer1;no;Origin_west;Dest_north;0;23;6;11;0;15pm;TR;1013,762904
3493;921,965;Carrier7;DE-PL;30,73216667;Standard;1360;Customer1;no;Origin_north;Dest_north;0;15;6;33;1;14pm;GB;1028,612253
3494;1145,825;Carrier1;DE-GB;38,19416667;Standard;8000;Customer1;no;Origin_west;Dest_east;1;11;3;40;0;15pm;DE;1197,252991
3495;324,77367;Carrier2;DE-DE;10,825789;Standard;7280;Customer1;yes;Origin_north;Dest_west;0;40;13;20;4;14pm;FR;720,8959036
3496;765,423;Carrier3;NL-DE;25,5141;Standard;4960;Customer1;no;Origin_west;Dest_north;0;39;7;17;-1;14pm;PL;959,9557332
3497;917,877;Carrier4;DE-PL;30,5959;Standard;6240;Customer1;no;Origin_north;Dest_west;0;18;12;30;3;15pm;HU;1046,681689
3498;799,354;Carrier5;PL-DE;26,64513333;Mega;640;Customer4;no;Origin_west;Dest_west;1;12;13;30;4;16pm;NL;887,8794374
3499;852,022;Carrier6;PL-DE;28,40073333;Standard;3200;Customer1;no;Origin_east;Dest_north;1;37;3;27;1;16pm;TR;992,6766456
3500;993,587;Carrier7;GB-DE;33,11956667;Standard;4640;Customer1;no;Origin_west;Dest_west;0;33;5;5;2;15pm;GB;1096,3023
3501;161,408;Carrier1;DE-DE;5,380266667;Standard;7440;Customer1;yes;Origin_north;Dest_south;1;17;7;2;3;14pm;DE;624,6666793
3502;1350,344;Carrier2;GB-DE;45,01146667;Standard;5840;Customer1;no;Origin_west;Dest_north;0;30;7;10;0;14pm;FR;1285,495024
3503;335,613;Carrier3;DE-DE;11,1871;Mega;480;Customer2;yes;Origin_north;Dest_south;1;31;0;7;1;14pm;PL;714,4000963
3504;943,762;Carrier4;DE-GB;31,45873333;Standard;4400;Customer1;no;Origin_east;Dest_north;1;16;8;13;2;14pm;HU;1070,733799
3505;1480,226;Carrier5;DE-GB;49,34086667;Standard;2480;Customer1;no;Origin_south;Dest_north;0;15;3;32;2;15pm;NL;1367,081603
3506;725,806;Carrier6;NL-DE;24,19353333;Standard;1280;Customer1;no;Origin_east;Dest_south;0;19;14;35;3;15pm;TR;925,3378536
3507;1852,69383;Carrier7;DE-GB;61,756461;Standard;2640;Customer1;no;Origin_north;Dest_east;1;27;14;30;0;15pm;GB;1588,877107
3508;1132,784;Carrier1;GB-DE;37,75946667;Standard;1680;Customer1;no;Origin_west;Dest_north;0;15;2;2;-1;16pm;DE;1128,710459
3509;560,781;Carrier2;CZ-DE;18,6927;Mega;1120;Customer2;no;Origin_south;Dest_west;1;27;6;9;0;14pm;FR;829,233431
3510;830,251;Carrier3;NL-DE;27,67503333;Standard;4080;Customer1;no;Origin_south;Dest_north;1;16;5;14;2;15pm;PL;990,7762564
3511;501,248;Carrier4;DE-DE;16,70826667;Standard;7840;Customer1;yes;Origin_north;Dest_south;1;11;0;28;-1;15pm;HU;833,9337206
3512;885,182;Carrier5;PL-DE;29,50606667;Mega;5600;Customer5;no;Origin_south;Dest_north;0;12;4;27;4;16pm;NL;998,3463925
3513;646,277;Carrier6;DE-CZ;21,54256667;Standard;1360;Customer1;no;Origin_east;Dest_east;1;11;4;7;4;14pm;TR;871,8277747
3514;887,995;Carrier7;NL-DE;29,59983333;Standard;4000;Customer1;no;Origin_west;Dest_south;0;22;4;19;0;14pm;GB;1040,69885
3515;240,44;Carrier1;DE-DE;8,014666667;Mega;5440;Customer4;yes;Origin_east;Dest_north;1;12;4;29;3;16pm;DE;602,9771397
3516;476,673;Carrier2;DE-DE;15,8891;Standard;7520;Customer1;yes;Origin_north;Dest_south;1;13;3;19;3;16pm;FR;808,9176073
3517;351,09;Carrier3;DE-CZ;11,703;Standard;7120;Customer1;no;Origin_east;Dest_west;0;12;0;15;0;14pm;PL;730,3515252
3518;883,901;Carrier4;FR-DE;29,46336667;Standard;4480;Customer1;no;Origin_west;Dest_north;0;32;12;36;4;16pm;HU;1028,462978
3519;1028,073;Carrier5;GB-DE;34,2691;Standard;1520;Customer1;no;Origin_north;Dest_west;0;26;0;33;3;16pm;NL;1085,688055
3520;734,942;Carrier6;DE-PL;24,49806667;Standard;720;Customer1;no;Origin_north;Dest_north;0;36;5;15;3;14pm;TR;913,4372327
